timestamp,location_id,precip_1h,precip_24h,soil_moisture,temperature,elevation,slope,impervious_frac,land_use,flood_event,pred_prob
2025-10-22 11:00,Colombo_01,4.08,61.69,0.39,28.8,11.7,3.2,0.8,Urban,0,0.4861145012547497
2025-10-22 12:00,Colombo_01,3.29,68.07,0.42,29.7,13.3,4.3,0.8,Urban,1,0.4525057362561788
2025-10-22 13:00,Colombo_01,6.96,54.29,0.66,29.9,6.5,3.0,0.77,Urban,0,0.5478108854803502
2025-10-22 14:00,Colombo_01,2.41,55.4,0.69,31.7,5.4,4.3,0.59,Urban,0,0.4400737899705172
2025-10-22 15:00,Colombo_01,1.92,65.2,0.44,28.7,13.8,1.3,0.74,Urban,1,0.49879380250688077
2025-10-22 16:00,Colombo_01,5.97,59.0,0.77,27.8,8.1,2.6,0.73,Urban,0,0.538281298460927
2025-10-22 17:00,Colombo_01,2.89,75.67,0.44,31.7,6.3,2.3,0.69,Urban,0,0.5066668544515577
2025-10-22 18:00,Colombo_01,6.32,70.17,0.66,29.5,9.7,0.1,0.72,Urban,1,0.6187105065172863
2025-10-22 19:00,Colombo_01,2.12,70.08,0.49,27.1,11.0,2.8,0.7,Urban,1,0.46178585757127444
2025-10-22 20:00,Colombo_01,3.72,66.76,0.74,25.9,5.3,3.3,0.73,Urban,1,0.47399253763726723
2025-10-22 21:00,Colombo_01,1.98,61.53,0.74,30.9,7.7,3.0,0.79,Urban,1,0.4648217192112267
2025-10-22 22:00,Colombo_01,1.61,69.7,0.25,27.5,5.3,3.7,0.54,Urban,1,0.4256437334193038
2025-10-22 23:00,Colombo_01,0.26,74.17,0.76,29.6,9.2,2.9,0.8,Urban,0,0.4396281880332853
2025-10-23 00:00,Colombo_01,9.01,64.23,0.7,28.3,14.0,0.3,0.55,Urban,1,0.6583187318924962
2025-10-23 01:00,Colombo_01,2.22,48.73,0.67,26.4,14.8,0.6,0.53,Urban,0,0.5113263263924778
2025-10-23 02:00,Colombo_01,4.84,59.3,0.32,29.2,11.4,3.0,0.89,Urban,0,0.502408511342703
2025-10-23 03:00,Colombo_01,2.92,41.62,0.68,25.4,6.6,1.4,0.88,Urban,0,0.48590891122300833
2025-10-23 04:00,Colombo_01,7.39,77.88,0.71,27.9,14.1,0.4,0.52,Urban,1,0.6356072155076976
2025-10-23 05:00,Colombo_01,0.56,69.76,0.37,28.8,10.2,2.1,0.68,Urban,1,0.4539602363275405
2025-10-23 06:00,Colombo_01,3.9,48.59,0.77,28.1,6.5,2.8,0.57,Urban,1,0.49035495028607184
2025-10-23 07:00,Colombo_01,5.7,50.91,0.23,30.2,14.2,1.6,0.69,Urban,1,0.5551149201117834
2025-10-23 08:00,Colombo_01,3.49,78.71,0.29,30.8,12.6,3.6,0.83,Urban,1,0.48154765927019827
2025-10-23 09:00,Colombo_01,1.76,50.26,0.52,30.4,12.3,3.2,0.88,Urban,0,0.4430146740592254
2025-10-23 10:00,Colombo_01,0.59,41.12,0.55,25.3,12.1,1.7,0.75,Urban,0,0.4364411138718103
2025-10-23 11:00,Colombo_01,1.93,44.91,0.59,26.4,7.0,3.8,0.64,Urban,0,0.41527136113612595
2025-10-23 12:00,Colombo_01,0.4,55.2,0.21,28.8,7.1,3.2,0.74,Urban,1,0.40845857915078515
2025-10-23 13:00,Colombo_01,5.61,53.16,0.78,31.5,11.9,3.2,0.62,Urban,1,0.5305434148462459
2025-10-23 14:00,Colombo_01,4.7,54.12,0.23,30.8,7.2,2.8,0.86,Urban,1,0.5039267754762785
2025-10-23 15:00,Colombo_01,6.03,69.07,0.29,30.9,9.4,0.1,0.85,Urban,1,0.6085638216079595
2025-10-23 16:00,Colombo_01,1.44,51.8,0.21,27.1,12.8,3.5,0.72,Urban,0,0.41488444806772307
2025-10-23 17:00,Colombo_01,1.23,64.81,0.54,28.0,12.8,1.9,0.63,Urban,0,0.4709578497634827
2025-10-23 18:00,Colombo_01,4.89,45.16,0.76,28.3,9.5,4.7,0.62,Urban,0,0.45989328101294225
2025-10-23 19:00,Colombo_01,4.76,76.92,0.6,26.1,12.9,4.1,0.51,Urban,0,0.4853494978654812
2025-10-23 20:00,Colombo_01,0.5,46.15,0.69,25.2,13.4,2.9,0.83,Urban,0,0.41009509018849477
2025-10-23 21:00,Colombo_01,1.84,59.39,0.21,31.6,11.5,1.3,0.68,Urban,1,0.4995115597762111
2025-10-23 22:00,Colombo_01,9.33,57.3,0.53,26.7,7.3,1.0,0.63,Urban,1,0.630129143253519
2025-10-23 23:00,Colombo_01,5.78,63.65,0.48,26.7,7.7,1.7,0.69,Urban,0,0.5508127380910441
2025-10-24 00:00,Colombo_01,2.72,70.55,0.5,25.6,8.1,2.4,0.83,Urban,1,0.47436124879795605
2025-10-24 01:00,Colombo_01,1.08,53.51,0.24,31.5,6.2,1.5,0.55,Urban,0,0.4757729416892491
2025-10-24 02:00,Colombo_01,1.41,70.98,0.61,29.1,7.7,2.6,0.84,Urban,1,0.46016316916034766
2025-10-24 03:00,Colombo_01,2.34,75.68,0.5,29.7,7.1,0.8,0.86,Urban,0,0.5257609441301784
2025-10-24 04:00,Colombo_01,0.85,56.33,0.66,31.4,9.6,4.9,0.88,Urban,0,0.3933044254614916
2025-10-24 05:00,Colombo_01,7.55,86.45,0.49,27.4,14.1,0.5,0.66,Urban,0,0.6332108099959466
2025-10-24 06:00,Colombo_01,7.1,63.62,0.29,29.4,6.0,4.7,0.59,Urban,0,0.5066080026462908
2025-10-24 07:00,Colombo_01,1.12,54.67,0.59,25.3,12.2,4.6,0.65,Urban,0,0.38576331404575637
2025-10-24 08:00,Colombo_01,10.99,60.22,0.3,26.3,11.9,2.6,0.63,Urban,0,0.6195364261938962
2025-10-24 09:00,Colombo_01,2.28,86.45,0.72,30.8,6.0,3.6,0.57,Urban,0,0.47332523334864024
2025-10-24 10:00,Colombo_01,3.35,64.18,0.57,30.4,14.2,2.2,0.74,Urban,0,0.5115034558762231
2025-10-24 11:00,Colombo_01,2.25,64.17,0.29,27.5,10.7,3.2,0.69,Urban,0,0.44772380163219977
2025-10-24 12:00,Colombo_01,1.23,65.52,0.78,27.6,8.6,1.7,0.85,Urban,1,0.47412666415421195
2025-10-24 13:00,Colombo_01,2.48,72.37,0.51,28.7,12.6,1.5,0.51,Urban,1,0.5134198208430539
2025-10-24 14:00,Colombo_01,0.51,63.94,0.24,25.0,7.6,2.9,0.76,Urban,1,0.40994381745916614
2025-10-24 15:00,Colombo_01,2.5,67.47,0.58,26.7,11.9,2.5,0.81,Urban,1,0.47384894350613127
2025-10-24 16:00,Colombo_01,3.1,59.97,0.35,26.5,5.4,2.9,0.8,Urban,1,0.461302248877923
2025-10-24 17:00,Colombo_01,3.96,61.53,0.68,26.8,13.4,1.4,0.85,Urban,0,0.5279336650848593
2025-10-24 18:00,Colombo_01,0.73,73.28,0.69,30.6,9.5,1.8,0.79,Urban,1,0.47824970504540787
2025-10-24 19:00,Colombo_01,0.78,49.82,0.79,27.0,11.4,0.4,0.87,Urban,0,0.4875056681201252
2025-10-24 20:00,Colombo_01,3.83,59.32,0.5,26.3,7.2,0.3,0.63,Urban,1,0.5464944003029224
2025-10-24 21:00,Colombo_01,1.12,55.55,0.47,28.5,11.8,1.3,0.7,Urban,1,0.4768624809952668
2025-10-24 22:00,Colombo_01,2.8,42.6,0.65,31.1,12.7,0.4,0.51,Urban,1,0.5398763536766548
2025-10-24 23:00,Colombo_01,7.61,43.85,0.28,26.7,9.7,0.5,0.5,Urban,1,0.6015344627990925
2025-10-25 00:00,Colombo_01,1.02,59.2,0.53,25.5,11.2,4.1,0.6,Urban,0,0.39871714093203936
2025-10-25 01:00,Colombo_01,1.56,74.07,0.53,27.5,9.6,0.2,0.54,Urban,1,0.5240073218012596
2025-10-25 02:00,Colombo_01,6.48,61.9,0.25,30.2,13.9,3.3,0.6,Urban,1,0.5356365260363805
2025-10-25 03:00,Colombo_01,0.49,51.84,0.45,28.9,10.0,1.4,0.57,Urban,1,0.4623200656298418
2025-10-25 04:00,Colombo_01,2.83,79.64,0.71,30.7,13.4,4.4,0.51,Urban,1,0.46326835673947875
2025-10-25 05:00,Colombo_01,4.15,54.06,0.71,31.7,13.0,2.4,0.86,Urban,1,0.5200880052437153
2025-10-25 06:00,Colombo_01,6.24,46.72,0.26,30.5,9.1,1.5,0.5,Urban,1,0.5669594287293139
2025-10-25 07:00,Colombo_01,2.31,86.8,0.25,29.2,7.3,2.6,0.79,Urban,1,0.48095336609560074
2025-10-25 08:00,Colombo_01,1.01,60.13,0.36,28.5,9.1,1.9,0.56,Urban,1,0.4611396018921497
2025-10-25 09:00,Colombo_01,3.99,83.81,0.72,25.3,13.3,2.8,0.86,Urban,0,0.5024391983506277
2025-10-25 10:00,Colombo_01,4.07,58.96,0.28,31.9,7.3,0.6,0.86,Urban,1,0.556182967583765
2025-10-25 11:00,Colombo_01,10.31,59.28,0.63,27.7,10.2,5.0,0.76,Urban,1,0.5563502785823771
2025-10-25 12:00,Colombo_01,2.48,42.17,0.26,26.1,13.1,2.1,0.77,Urban,0,0.45956687984054784
2025-10-25 13:00,Colombo_01,4.11,53.73,0.57,29.7,8.5,1.7,0.5,Urban,1,0.529762996412091
2025-10-25 14:00,Colombo_01,3.02,65.6,0.41,27.0,11.4,3.6,0.89,Urban,0,0.45068526212430615
2025-10-25 15:00,Colombo_01,1.13,68.51,0.67,29.1,7.5,1.8,0.85,Urban,0,0.4745129751189935
2025-10-25 16:00,Colombo_01,4.04,61.01,0.34,29.1,6.1,4.2,0.86,Urban,0,0.4557597698899852
2025-10-25 17:00,Colombo_01,6.83,55.25,0.58,28.1,12.9,2.3,0.76,Urban,1,0.5587663242277222
2025-10-25 18:00,Colombo_01,5.27,59.45,0.34,30.9,6.0,3.6,0.64,Urban,0,0.5033309391057148
2025-10-25 19:00,Colombo_01,1.79,46.2,0.63,26.9,7.7,0.5,0.86,Urban,1,0.49610335431131636
2025-10-25 20:00,Colombo_01,2.68,80.56,0.72,28.1,13.6,4.2,0.62,Urban,1,0.4548542746954549
2025-10-25 21:00,Colombo_01,7.46,70.41,0.28,28.8,8.5,3.7,0.73,Urban,1,0.5397718491354145
2025-10-25 22:00,Colombo_01,2.54,57.59,0.72,29.6,14.7,1.1,0.54,Urban,0,0.5234041227258551
2025-10-25 23:00,Colombo_01,7.34,53.17,0.56,30.5,14.8,0.7,0.87,Urban,1,0.6138764436624837
2025-10-26 00:00,Colombo_01,2.83,88.14,0.28,27.8,7.7,1.6,0.56,Urban,1,0.5162117142929518
2025-10-26 01:00,Colombo_01,3.0,51.31,0.46,29.5,5.4,4.9,0.59,Urban,0,0.42054832049314933
2025-10-26 02:00,Colombo_01,6.65,56.22,0.3,26.1,12.1,1.3,0.72,Urban,1,0.5681344794684513
2025-10-26 03:00,Colombo_01,11.37,81.36,0.62,31.5,9.5,2.3,0.81,Urban,1,0.6661296058135029
2025-10-26 04:00,Colombo_01,2.75,62.37,0.66,27.7,6.0,0.2,0.75,Urban,0,0.5368219739970049
2025-10-26 05:00,Colombo_01,2.38,39.91,0.26,30.1,12.1,2.0,0.59,Urban,1,0.4762313013636346
2025-10-26 06:00,Colombo_01,1.75,62.92,0.5,25.1,5.3,2.9,0.5,Urban,0,0.44055122087647686
2025-10-26 07:00,Colombo_01,1.52,51.83,0.69,26.4,13.7,4.8,0.8,Urban,1,0.39072239512711093
2025-10-26 08:00,Colombo_01,1.86,42.04,0.76,28.4,6.4,2.6,0.89,Urban,1,0.4486972615919368
2025-10-26 09:00,Colombo_01,2.13,52.38,0.51,31.1,6.3,4.1,0.82,Urban,0,0.42892422130629604
2025-10-26 10:00,Colombo_01,6.07,45.95,0.77,28.7,6.8,2.7,0.68,Urban,0,0.5326295832003735
2025-10-26 11:00,Colombo_01,4.85,49.1,0.52,31.5,14.6,0.2,0.86,Urban,1,0.5814026020592735
2025-10-26 12:00,Colombo_01,5.54,62.19,0.44,28.4,11.9,1.6,0.66,Urban,1,0.5561952566056801
2025-10-26 13:00,Colombo_01,5.48,43.06,0.71,28.4,13.0,2.9,0.71,Urban,1,0.5150667317946448
2025-10-26 14:00,Colombo_01,7.41,72.11,0.5,25.8,9.0,4.8,0.69,Urban,0,0.5060937779938703
2025-10-26 15:00,Colombo_01,1.72,55.08,0.48,30.6,8.4,4.3,0.68,Urban,0,0.41898363878551603
2025-10-26 16:00,Colombo_01,3.91,49.9,0.49,26.7,7.3,1.1,0.81,Urban,0,0.5201056329348938
2025-10-26 17:00,Colombo_01,0.64,54.95,0.71,31.3,9.8,1.1,0.71,Urban,0,0.48684909654538766
2025-10-26 18:00,Colombo_01,0.65,46.03,0.7,31.4,10.5,1.0,0.63,Urban,1,0.4855712104295768
2025-10-26 19:00,Colombo_01,3.62,46.01,0.44,31.6,11.3,4.6,0.6,Urban,1,0.44647293728785087
2025-10-26 20:00,Colombo_01,3.0,54.03,0.4,28.6,7.6,4.3,0.52,Urban,0,0.4349199249409737
2025-10-26 21:00,Colombo_01,3.41,62.92,0.5,29.7,14.5,3.9,0.73,Urban,0,0.4648812467796208
2025-10-26 22:00,Colombo_01,5.16,65.69,0.54,30.4,6.7,2.0,0.59,Urban,1,0.5492384007236285
2025-10-26 23:00,Colombo_01,8.68,52.99,0.34,25.9,14.7,2.5,0.56,Urban,1,0.577532337111831
2025-10-27 00:00,Colombo_01,3.34,56.34,0.68,29.2,5.1,2.3,0.76,Urban,1,0.49613686465190016
2025-10-27 01:00,Colombo_01,2.93,61.98,0.49,25.2,9.8,1.3,0.77,Urban,1,0.5007839725086485
2025-10-27 02:00,Colombo_01,1.82,82.45,0.4,28.5,8.3,2.5,0.8,Urban,1,0.47224246616226434
2025-10-27 03:00,Colombo_01,6.13,59.92,0.26,26.1,9.5,0.2,0.7,Urban,1,0.5863865163983009
2025-10-27 04:00,Colombo_01,1.96,50.9,0.34,26.3,10.7,0.7,0.86,Urban,1,0.49066878328319585
2025-10-27 05:00,Colombo_01,2.66,47.92,0.77,27.6,9.4,4.4,0.87,Urban,1,0.4214203076505893
2025-10-27 06:00,Colombo_01,5.25,72.3,0.38,28.0,9.1,3.8,0.82,Urban,1,0.4948614566926743
2025-10-27 07:00,Colombo_01,3.54,34.0,0.3,29.4,12.3,2.1,0.75,Urban,1,0.48733424796229147
2025-10-27 08:00,Colombo_01,3.39,52.44,0.48,25.5,11.9,2.6,0.62,Urban,1,0.4746381897294076
2025-10-27 09:00,Colombo_01,1.58,47.84,0.38,28.5,13.3,1.8,0.89,Urban,1,0.46371878361611263
2025-10-27 10:00,Colombo_01,4.28,70.15,0.22,26.3,7.5,3.7,0.61,Urban,1,0.4705356853506183
2025-10-27 11:00,Colombo_01,12.77,78.05,0.39,29.0,11.1,3.9,0.58,Urban,1,0.6424533343155522
2025-10-27 12:00,Colombo_01,0.99,56.11,0.53,29.5,10.9,3.8,0.68,Urban,0,0.41687576178733615
2025-10-27 13:00,Colombo_01,1.22,49.67,0.53,28.9,8.7,3.6,0.52,Urban,0,0.42105982376152845
2025-10-27 14:00,Colombo_01,5.79,57.23,0.41,30.2,9.9,1.0,0.89,Urban,1,0.5740580931590129
2025-10-27 15:00,Colombo_01,3.98,64.65,0.47,27.3,8.1,1.7,0.74,Urban,0,0.5192542225266913
2025-10-27 16:00,Colombo_01,8.27,66.73,0.78,30.4,6.4,2.3,0.72,Urban,1,0.6021976444232512
2025-10-27 17:00,Colombo_01,1.77,57.23,0.43,28.0,7.1,1.7,0.76,Urban,0,0.4738280489268147
2025-10-27 18:00,Colombo_01,6.2,78.28,0.35,28.4,6.1,3.8,0.7,Urban,1,0.5178628794004483
2025-10-27 19:00,Colombo_01,4.28,51.79,0.35,29.5,11.8,1.6,0.51,Urban,0,0.5305606208927832
2025-10-27 20:00,Colombo_01,1.44,54.08,0.47,25.1,11.6,0.7,0.74,Urban,1,0.48348653130968505
2025-10-27 21:00,Colombo_01,1.96,54.71,0.66,29.6,14.5,2.0,0.79,Urban,1,0.48240774650916474
2025-10-27 22:00,Colombo_01,3.37,62.79,0.32,29.3,12.3,4.9,0.67,Urban,1,0.43352792724270095
2025-10-27 23:00,Colombo_01,1.57,71.22,0.63,27.2,5.5,1.1,0.8,Urban,1,0.49402000562648907
2025-10-28 00:00,Colombo_01,7.17,43.89,0.21,25.6,13.8,3.1,0.59,Urban,1,0.5237493909463495
2025-10-28 01:00,Colombo_01,5.59,45.45,0.45,25.6,13.6,2.2,0.59,Urban,1,0.5227417451263646
2025-10-28 02:00,Colombo_01,2.23,63.05,0.67,31.5,9.4,0.4,0.56,Urban,0,0.5418888578161427
2025-10-28 03:00,Colombo_01,2.94,45.72,0.4,29.8,10.9,2.4,0.65,Urban,1,0.48052809235673477
2025-10-28 04:00,Colombo_01,6.42,55.38,0.54,25.9,14.8,3.5,0.84,Urban,0,0.5114598487836897
2025-10-28 05:00,Colombo_01,3.17,54.63,0.32,27.5,10.3,2.6,0.83,Urban,1,0.4720325196368449
2025-10-28 06:00,Colombo_01,11.51,76.18,0.65,29.1,14.1,4.4,0.65,Urban,1,0.6130852585265325
2025-10-28 07:00,Colombo_01,4.87,84.19,0.23,30.8,5.8,1.4,0.74,Urban,1,0.5632315793900724
2025-10-28 08:00,Colombo_01,1.64,52.75,0.71,25.3,6.9,0.4,0.79,Urban,0,0.49636533976728026
2025-10-28 09:00,Colombo_01,1.28,66.39,0.32,26.7,9.4,4.7,0.6,Urban,1,0.3926272855493601
2025-10-28 10:00,Colombo_01,6.88,54.74,0.72,31.2,10.8,1.9,0.57,Urban,1,0.5855424960912939
2025-10-28 11:00,Colombo_01,2.33,70.31,0.41,25.1,13.2,2.9,0.89,Urban,0,0.4523054417244093
2025-10-28 12:00,Colombo_01,3.71,45.43,0.63,26.4,14.9,4.0,0.75,Urban,0,0.4466958976383922
2025-10-28 13:00,Colombo_01,3.38,75.61,0.39,31.7,8.9,1.6,0.89,Urban,1,0.5307627379963199
2025-10-28 14:00,Colombo_01,0.86,51.32,0.74,29.3,5.5,3.6,0.64,Urban,0,0.4176520337342037
2025-10-28 15:00,Colombo_01,0.85,42.44,0.28,26.8,13.0,0.7,0.78,Urban,1,0.46747253548057494
2025-10-28 16:00,Colombo_01,7.65,52.15,0.31,25.5,11.0,1.5,0.59,Urban,1,0.5783942255356626
2025-10-28 17:00,Colombo_01,2.57,55.56,0.5,25.2,7.0,0.7,0.6,Urban,0,0.5064836629253112
2025-10-28 18:00,Colombo_01,2.47,45.98,0.25,26.7,9.9,4.1,0.7,Urban,0,0.4133171419346922
2025-10-28 19:00,Colombo_01,12.25,58.4,0.32,31.2,12.4,1.1,0.63,Urban,1,0.6915494465876518
2025-10-28 20:00,Colombo_01,6.52,68.26,0.77,27.9,12.7,3.6,0.57,Urban,1,0.5347088585220557
2025-10-28 21:00,Colombo_01,9.42,48.9,0.79,30.0,10.0,4.7,0.61,Urban,1,0.5547787804485708
2025-10-28 22:00,Colombo_01,7.83,82.04,0.43,31.4,8.1,2.6,0.51,Urban,1,0.5974077012115734
2025-10-28 23:00,Colombo_01,5.89,97.3,0.75,27.9,14.7,2.7,0.78,Urban,1,0.561781229572492
2025-10-29 00:00,Colombo_01,9.14,55.78,0.53,26.3,11.6,2.3,0.7,Urban,1,0.594109619454815
2025-10-29 01:00,Colombo_01,1.73,67.29,0.36,28.6,9.1,1.6,0.54,Urban,1,0.4876253649044275
2025-10-29 02:00,Colombo_01,1.54,64.22,0.62,31.4,7.8,2.4,0.57,Urban,1,0.47652865133185696
2025-10-29 03:00,Colombo_01,0.85,57.21,0.6,30.6,12.3,3.0,0.54,Urban,0,0.44337496096179296
2025-10-29 04:00,Colombo_01,0.55,55.86,0.79,25.5,7.4,4.9,0.75,Urban,1,0.369892943410059
2025-10-29 05:00,Colombo_01,3.65,39.46,0.36,29.8,6.7,4.7,0.54,Urban,1,0.4304617882254224
2025-10-29 06:00,Colombo_01,0.74,57.12,0.6,29.0,10.3,4.3,0.8,Urban,1,0.39808572537831877
2025-10-29 07:00,Colombo_01,1.18,70.1,0.23,31.4,7.9,4.4,0.51,Urban,0,0.41654696754661075
2025-10-29 08:00,Colombo_01,2.8,51.67,0.27,25.9,11.3,2.3,0.6,Urban,1,0.4678854748705276
2025-10-29 09:00,Colombo_01,0.11,28.22,0.2,28.7,6.2,3.3,0.86,Urban,0,0.38107891761227797
2025-10-29 10:00,Colombo_01,3.14,81.51,0.8,31.2,11.5,4.5,0.79,Urban,0,0.4660129428363423
2025-10-29 11:00,Colombo_01,3.37,64.46,0.68,27.9,7.8,2.0,0.53,Urban,1,0.5098350251135526
2025-10-29 12:00,Colombo_01,11.73,75.68,0.67,28.4,5.0,4.8,0.83,Urban,1,0.5974405748186599
2025-10-29 13:00,Colombo_01,3.92,56.13,0.51,25.5,6.3,2.1,0.7,Urban,0,0.49604323779560733
2025-10-29 14:00,Colombo_01,3.65,61.15,0.38,26.9,14.3,3.0,0.84,Urban,0,0.47609337139045793
2025-10-29 15:00,Colombo_01,9.14,66.93,0.29,27.3,13.7,3.5,0.74,Urban,0,0.5709222884432263
2025-10-29 16:00,Colombo_01,2.76,54.68,0.37,31.6,7.3,4.8,0.77,Urban,1,0.42494243717388314
2025-10-29 17:00,Colombo_01,3.85,74.78,0.43,27.0,12.8,1.2,0.9,Urban,0,0.5341014323365973
2025-10-29 18:00,Colombo_01,6.56,51.93,0.65,28.2,11.1,3.7,0.59,Urban,0,0.5197684071818599
2025-10-29 19:00,Colombo_01,1.76,88.76,0.52,29.7,14.7,2.6,0.75,Urban,1,0.4839427748018839
2025-10-29 20:00,Colombo_01,6.59,45.15,0.25,26.1,8.7,1.3,0.68,Urban,0,0.5577144674604084
2025-10-29 21:00,Colombo_01,0.92,65.73,0.21,28.4,11.8,3.9,0.52,Urban,0,0.41176323467159043
2025-10-29 22:00,Colombo_01,5.38,50.71,0.26,30.2,5.6,2.8,0.51,Urban,0,0.517567945542042
2025-10-29 23:00,Colombo_01,5.4,47.46,0.45,31.1,9.0,3.3,0.55,Urban,1,0.5116203441465255
2025-10-30 00:00,Colombo_01,2.41,48.0,0.76,29.4,14.6,1.6,0.76,Urban,0,0.4984686747905032
2025-10-30 01:00,Colombo_01,2.89,30.83,0.58,29.7,10.4,2.4,0.73,Urban,1,0.47162441642688496
2025-10-30 02:00,Colombo_01,9.78,46.51,0.68,25.9,7.9,3.1,0.72,Urban,0,0.5794595994440584
2025-10-30 03:00,Colombo_01,3.06,71.02,0.48,31.6,6.2,2.0,0.51,Urban,0,0.5177113283662959
2025-10-30 04:00,Colombo_01,4.92,69.59,0.42,25.9,12.0,1.0,0.69,Urban,0,0.554306478929433
2025-10-30 05:00,Colombo_01,3.47,44.57,0.27,30.4,11.4,4.8,0.87,Urban,0,0.42564599904473666
2025-10-30 06:00,Colombo_01,1.9,65.53,0.73,26.9,8.7,2.6,0.66,Urban,1,0.4633184733121728
2025-10-30 07:00,Colombo_01,2.02,49.92,0.67,31.5,14.5,3.7,0.75,Urban,0,0.44547187927309784
2025-10-30 08:00,Colombo_01,4.46,37.55,0.3,30.0,5.2,2.1,0.81,Urban,1,0.504476902883781
2025-10-30 09:00,Colombo_01,8.47,71.26,0.51,30.3,8.0,1.8,0.81,Urban,1,0.6145169864573573
2025-10-30 10:00,Colombo_01,0.98,73.45,0.49,26.5,14.2,2.0,0.71,Urban,1,0.46214923857405144
2025-10-30 11:00,Colombo_01,9.29,51.99,0.58,28.1,8.2,2.0,0.84,Urban,1,0.6054081770557173
2025-10-30 12:00,Colombo_01,5.27,75.89,0.77,29.3,7.5,2.7,0.66,Urban,0,0.5401197814894175
2025-10-30 13:00,Colombo_01,2.76,57.85,0.55,30.4,10.3,2.7,0.86,Urban,1,0.4791363442815356
2025-10-30 14:00,Colombo_01,4.26,60.3,0.52,25.7,13.2,2.5,0.6,Urban,0,0.501274918914524
2025-10-30 15:00,Colombo_01,5.2,57.1,0.23,31.7,6.0,0.7,0.61,Urban,0,0.5748781054456498
2025-10-30 16:00,Colombo_01,1.24,44.34,0.24,31.2,14.4,2.5,0.52,Urban,0,0.451238157530468
2025-10-30 17:00,Colombo_01,2.95,55.72,0.31,26.9,13.0,0.8,0.82,Urban,0,0.5134465913401943
2025-10-30 18:00,Colombo_01,3.34,44.79,0.22,30.8,6.8,0.6,0.67,Urban,0,0.5307304627180663
2025-10-30 19:00,Colombo_01,0.65,66.2,0.65,28.6,12.1,4.7,0.59,Urban,0,0.3960974753074181
2025-10-30 20:00,Colombo_01,6.01,67.79,0.63,28.2,8.8,3.0,0.59,Urban,1,0.5359006347003941
2025-10-30 21:00,Colombo_01,1.98,37.39,0.28,27.2,9.0,3.3,0.86,Urban,0,0.4181344786204938
2025-10-30 22:00,Colombo_01,2.08,67.18,0.7,29.1,12.8,2.0,0.83,Urban,1,0.4901932240392402
2025-10-30 23:00,Colombo_01,3.12,57.89,0.29,30.1,14.6,4.5,0.72,Urban,0,0.4385557763592404
2025-10-31 00:00,Colombo_01,4.63,39.26,0.38,27.9,6.3,3.2,0.75,Urban,1,0.47606738054214043
2025-10-31 01:00,Colombo_01,4.39,61.61,0.35,29.4,9.2,3.8,0.69,Urban,0,0.47853577644598694
2025-10-31 02:00,Colombo_01,3.46,54.25,0.42,29.9,9.8,1.8,0.66,Urban,1,0.5111769374946035
2025-10-31 03:00,Colombo_01,4.27,50.11,0.35,30.0,8.8,4.8,0.87,Urban,1,0.44275104269068133
2025-10-31 04:00,Colombo_01,1.8,44.98,0.49,25.4,8.6,4.1,0.55,Urban,1,0.4021448151428863
2025-10-31 05:00,Colombo_01,3.76,63.73,0.44,31.0,5.5,4.3,0.67,Urban,0,0.46169063076888645
2025-10-31 06:00,Colombo_01,4.96,60.03,0.79,28.2,11.9,0.9,0.64,Urban,1,0.5682194945180482
2025-10-31 07:00,Colombo_01,2.05,60.67,0.23,26.8,9.4,1.4,0.7,Urban,0,0.48248257615840523
2025-10-31 08:00,Colombo_01,3.4,75.13,0.29,26.7,6.9,1.4,0.68,Urban,1,0.5171707454009519
2025-10-31 09:00,Colombo_01,5.04,81.42,0.23,28.4,13.2,1.4,0.71,Urban,0,0.5599933807146154
2025-10-31 10:00,Colombo_01,3.12,35.64,0.58,31.2,13.0,4.3,0.56,Urban,0,0.44087964789307765
2025-10-31 11:00,Colombo_01,1.04,63.87,0.23,27.6,9.9,0.2,0.71,Urban,1,0.4992159705343433
2025-10-31 12:00,Colombo_01,8.38,52.33,0.7,30.2,8.0,0.4,0.6,Urban,1,0.6410371788119379
2025-10-31 13:00,Colombo_01,7.38,66.0,0.51,25.7,11.4,1.4,0.57,Urban,1,0.5899900172751504
2025-10-31 14:00,Colombo_01,3.32,49.45,0.52,28.3,7.9,1.0,0.53,Urban,0,0.5227547592932531
2025-10-31 15:00,Colombo_01,9.21,88.62,0.54,31.9,7.4,1.2,0.81,Urban,0,0.657914423179623
2025-10-31 16:00,Colombo_01,5.2,66.64,0.3,30.4,12.3,4.0,0.67,Urban,0,0.4967322009794843
2025-10-31 17:00,Colombo_01,2.83,56.45,0.32,26.5,5.4,2.8,0.75,Urban,1,0.4566750655941913
2025-10-31 18:00,Colombo_01,1.84,76.18,0.39,28.5,5.9,0.0,0.79,Urban,1,0.530654570443017
2025-10-31 19:00,Colombo_01,1.24,48.3,0.56,26.6,5.1,2.1,0.77,Urban,0,0.44416615334234705
2025-10-31 20:00,Colombo_01,2.95,67.3,0.33,27.9,6.5,2.0,0.69,Urban,1,0.4933421502808105
2025-10-31 21:00,Colombo_01,1.55,55.96,0.27,30.5,5.7,0.6,0.66,Urban,0,0.5038600145446632
2025-10-31 22:00,Colombo_01,1.67,57.6,0.78,30.4,15.0,3.4,0.65,Urban,1,0.4514252759021316
